StationCode,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,CollMethd,REP,F_Record,PO4F,F_PO4F,NH4F,F_NH4F,NO2F,F_NO2F,NO3F,F_NO3F,NO23F,F_NO23F,CHLA_N,F_CHLA_N,Unnamed: 20
cbmocnut  ,P,09/20/2007 7:15,1,1,1,1,,0.005,<0>  ,0.018,<0>  ,0.002,<0>  ,0.0,<-3> [GQD] ,0.002,<0>  ,24.4,<0>  ,
cbmocnut  ,P,09/20/2007 7:16,1,1,1,2,,0.002,<0>  ,0.011,<0>  ,0.001,<0>  ,0.001,<0>  ,0.002,<0>  ,23.4,<0>  ,
cbmocnut  ,P,10/04/2007 7:15,1,1,1,1,,0.003,<0>  ,0.013,<0>  ,0.001,<0>  ,0.001,<0>  ,0.002,<0>  ,41.2,<0>  ,
cbmocnut  ,P,10/18/2007 7:30,1,1,1,1,,0.002,<0>  ,0.017,<0>  ,0.001,<0>  ,0.001,<0>  ,0.002,<0>  ,35.3,<0>  ,
cbmocnut  ,P,10/30/2007 13:15,1,1,1,1,,0.004,<0>  ,0.093,<0>  ,0.009,<0>  ,0.548,<0>  ,0.557,<0>  ,28.1,<0>  ,
cbmocnut  ,P,10/30/2007 13:16,1,1,1,2,,0.003,<0>  ,0.078,<0>  ,0.007,<0>  ,0.609,<0>  ,0.616,<0>  ,26.2,<0>  ,
cbmocnut  ,P,11/13/2007 13:15,1,1,1,1,,0.004,<0>  ,0.07,<0>  ,0.008,<0>  ,0.603,<0>  ,0.611,<0>  ,20.4,<0>  ,
cbmocnut  ,P,11/27/2007 13:00,1,1,1,1,,0.005,<0>  ,0.008,<0>  ,0.005,<0>  ,0.379,<0>  ,0.384,<0>  ,48.3,<0>  ,
cbmocnut  ,P,11/27/2007 13:01,1,1,1,2,,0.006,<0>  ,0.006,<0>  ,0.007,<0>  ,0.392,<0>  ,0.399,<0>  ,50.8,<0>  ,
cbmocnut  ,P,12/10/2007 12:30,1,1,1,1,,0.002,<0>  ,0.095,<0>  ,0.008,<0>  ,0.651,<1> [SRD] ,0.659,<1> [SRD] ,31.4,<1> [SRD] ,
cbmocnut  ,P,12/10/2007 12:31,1,1,1,2,,0.003,<0>  ,0.078,<0>  ,0.009,<0>  ,1.235,<1> [SRD] ,1.244,<1> [SRD] ,8.5,<1> [SRD] ,
cbmocnut  ,P,02/05/2008 10:00,1,1,1,1,,0.0039,<0>  ,0.081,<0>  ,0.0073,<0>  ,1.163,<0>  ,1.17,<0>  ,,<-2> [GDM] ,
cbmocnut  ,P,02/05/2008 10:01,1,1,1,2,,0.004,<0>  ,0.084,<0>  ,0.0077,<0>  ,1.152,<0>  ,1.16,<0>  ,,<-2> [GDM] ,
cbmocnut  ,P,03/04/2008 10:30,1,1,1,1,,0.0024,<0>  ,0.012,<0>  ,0.0098,<0>  ,1.6,<0>  ,1.61,<0>  ,,<-2> [GDM] ,
cbmocnut  ,P,03/04/2008 10:30,1,1,1,2,,0.0036,<0>  ,0.02,<0>  ,0.0097,<0>  ,1.44,<0>  ,1.45,<0>  ,,<-2> [GDM] ,
cbmocnut  ,P,04/01/2008 7:45,1,1,1,1,,0.0032,<0>  ,0.015,<0>  ,0.0111,<0>  ,1.389,<0>  ,1.4,<0>  ,25.4,<0>  ,
cbmocnut  ,P,04/15/2008 10:00,1,1,1,1,,0.0037,<0>  ,0.018,<0>  ,0.0142,<0>  ,0.962,<0>  ,0.976,<0>  ,30.6,<0>  ,
cbmocnut  ,P,04/29/2008 7:15,1,1,1,1,,0.0033,<0>  ,0.044,<0>  ,0.0129,<0>  ,0.572,<0>  ,0.585,<0>  ,25.4,<0>  ,
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,
cbmocnut  ,P,05/13/2008 8:45,1,1,1,1,,0.0046,<0>  ,0.174,<0>  ,0.0115,<0>  ,0.708,<0>  ,0.72,<0>  ,15.0,<0>  ,
cbmocnut  ,P,05/29/2008 9:00,1,1,1,1,,0.0029,<0>  ,0.012,<0>  ,0.0212,<0>  ,0.897,<0>  ,0.918,<0>  ,25.4,<0>  ,
cbmocnut  ,P,05/29/2008 9:01,1,1,1,2,,0.0033,<0>  ,0.011,<0>  ,0.0206,<0>  ,0.902,<0>  ,0.923,<0>  ,24.7,<0>  ,
cbmocnut  ,P,06/12/2008 8:00,1,1,1,1,,0.0057,<0>  ,0.062,<0>  ,0.0141,<0>  ,0.241,<0>  ,0.255,<0>  ,26.9,<0>  ,
cbmocnut  ,P,06/26/2008 7:00,1,1,1,1,,0.005,<0>  ,0.005,<0>  ,0.0006,<-4> [SBL] ,,<-4> [SCB] ,0.002,<0>  ,30.7,<0>  ,
cbmocnut  ,P,06/26/2008 7:01,1,1,1,2,,0.0062,<0>  ,0.005,<0>  ,0.0006,<-4> [SBL] ,,<-4> [SCB] ,0.001,<0>  ,28.4,<0>  ,
cbmocnut  ,P,07/10/2008 6:45,1,1,1,1,,0.0031,<0>  ,0.09,<0>  ,0.0416,<0>  ,0.683,<0>  ,0.725,<0>  ,4.5,<0>  ,
cbmocnut  ,P,07/24/2008 7:15,1,1,1,1,,0.0058,<0>  ,0.031,<0>  ,0.0045,<0>  ,0.051,<0>  ,0.056,<0>  ,35.9,<0>  ,
cbmocnut  ,P,07/24/2008 7:16,1,1,1,2,,0.0031,<0>  ,0.031,<0>  ,0.0037,<0>  ,0.049,<0>  ,0.053,<0>  ,34.4,<0>  ,
cbmocnut  ,P,08/05/2008 13:30,1,1,1,1,,0.0048,<0>  ,0.016,<0>  ,0.0024,<0>  ,0.018,<0>  ,0.02,<0>  ,86.5,<0>  ,
cbmocnut  ,P,08/19/2008 12:15,1,1,1,1,,0.0027,<0>  ,0.013,<0>  ,0.0006,<0>  ,0.003,<0>  ,0.003,<0>  ,72.9,<0>  ,
cbmocnut  ,P,08/19/2008 12:16,1,1,1,2,,0.0041,<0>  ,0.019,<0>  ,0.0006,<0>  ,0.003,<0>  ,0.004,<0>  ,77.6,<0>  ,
cbmocnut  ,P,09/16/2008 12:30,1,1,1,1,,0.0051,<0>  ,0.017,<0>  ,0.0015,<0>  ,0.0,<0>  ,0.002,<0>  ,108.9,<0>  ,
cbmocnut  ,P,09/30/2008 12:30,1,1,1,1,,0.0038,<0>  ,0.015,<0>  ,0.0098,<0>  ,0.354,<0>  ,0.364,<0>  ,41.9,<0>  ,
cbmocnut  ,P,09/30/2008 12:31,1,1,1,2,,0.0024,<0>  ,0.009,<0>  ,0.0092,<0>  ,0.378,<0>  ,0.387,<0>  ,45.6,<0>  ,
cbmocnut  ,P,10/14/2008 11:00,1,1,1,1,,0.0084,<0>  ,0.009,<0>  ,0.004,<0>  ,0.082,<0>  ,0.086,<0>  ,26.4,<0>  ,
cbmocnut  ,P,11/10/2008 10:00,1,1,1,1,,0.0076,<0>  ,0.012,<0>  ,0.0036,<0>  ,0.115,<0>  ,0.119,<0>  ,115.9,<0>  ,
cbmocnut  ,P,11/10/2008 10:01,1,1,1,2,,0.0103,<0>  ,0.012,<0>  ,0.0029,<0>  ,0.122,<0>  ,0.125,<0>  ,105.4,<0>  ,
cbmocnut  ,P,12/04/2008 13:45,1,1,1,1,,0.0035,<0>  ,0.006,<0>  ,0.0085,<0>  ,0.726,<0>  ,0.735,<0>  ,21.4,<0>  ,
cbmocnut  ,P,12/04/2008 13:46,1,1,1,2,,0.0034,<0>  ,0.004,<0>  ,0.0079,<0>  ,0.753,<0>  ,0.761,<0>  ,23.9,<0>  ,
cbmocnut  ,P,03/31/2009 13:45,1,1,1,1,,0.0059,<0>  ,0.091,<0>  ,0.0212,<0>  ,0.892,<0>  ,0.913,<0>  ,42.7,<0>  ,
cbmocnut  ,P,03/31/2009 13:46,1,1,1,2,,0.0036,<0>  ,0.067,<0>  ,0.0153,<0>  ,0.887,<0>  ,0.902,<0>  ,39.7,<0>  ,
cbmocnut  ,P,04/08/2009 10:45,1,1,1,1,,0.0032,<0>  ,0.054,<0>  ,0.0093,<0>  ,0.675,<0>  ,0.684,<0>  ,55.5,<0>  ,
cbmocnut  ,P,04/21/2009 8:30,1,1,1,1,,0.0077,<0>  ,0.165,<0>  ,0.0103,<0>  ,0.692,<0>  ,0.702,<0>  ,20.0,<0>  ,
cbmocnut  ,P,04/21/2009 8:31,1,1,1,2,,0.0078,<0>  ,0.161,<0>  ,0.0098,<0>  ,0.684,<0>  ,0.694,<0>  ,19.4,<0>  ,
cbmocnut  ,P,05/05/2009 8:30,1,1,1,1,,0.003,<0>  ,0.205,<0>  ,0.0151,<0>  ,0.841,<0>  ,0.856,<0>  ,9.6,<0>  ,
cbmocnut  ,P,05/19/2009 8:00,1,1,1,1,,0.0058,<0>  ,0.068,<0>  ,0.017,<0>  ,0.694,<0>  ,0.711,<0>  ,18.7,<0>  ,
cbmocnut  ,P,05/19/2009 8:01,1,1,1,2,,0.0039,<0>  ,0.031,<0>  ,0.0151,<0>  ,0.722,<0>  ,0.738,<0>  ,17.6,<0>  ,
cbmocnut  ,P,06/02/2009 7:30,1,1,1,1,,0.0029,<0>  ,0.043,<0>  ,0.0127,<0>  ,0.367,<0>  ,0.38,<0>  ,16.6,<0>  ,
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,
cbmocnut  ,P,06/16/2009 7:16,1,1,1,2,,0.0032,<0>  ,0.019,<0>  ,0.0119,<0>  ,0.335,<0>  ,0.347,<0>  ,32.6,<0>  ,
cbmocnut  ,P,06/30/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.014,<0>  ,0.0008,<0>  ,0.004,<0>  ,0.004,<0>  ,33.1,<0>  ,
cbmocnut  ,P,07/16/2009 7:45,1,1,1,1,,0.0041,<0>  ,0.017,<0>  ,0.0005,<0>  ,0.019,<0>  ,0.02,<0>  ,53.9,<0>  ,
cbmocnut  ,P,07/30/2009 10:30,1,1,1,1,,0.0033,<0>  ,0.008,<0>  ,0.0189,<0>  ,0.519,<0>  ,0.538,<0>  ,39.0,<0>  ,
cbmocnut  ,P,07/30/2009 10:31,1,1,1,2,,0.0035,<0>  ,0.008,<0>  ,0.0182,<0>  ,0.505,<0>  ,0.523,<0>  ,37.4,<0>  ,
cbmocnut  ,P,08/18/2009 10:00,1,1,1,1,,0.0027,<0>  ,0.006,<0>  ,0.0011,<0>  ,0.002,<0>  ,0.003,<0>  ,38.7,<0>  ,
cbmocnut  ,P,08/18/2009 10:01,1,1,1,2,,0.003,<0>  ,0.006,<0>  ,0.001,<0>  ,0.008,<0>  ,0.008,<0>  ,38.0,<0>  ,
cbmocnut  ,P,08/31/2009 9:00,1,1,1,1,,0.0026,<0>  ,0.01,<0>  ,0.0183,<0>  ,0.367,<0>  ,0.385,<0>  ,36.3,<0>  ,
cbmocnut  ,P,09/15/2009 10:00,1,1,1,1,,0.0068,<0>  ,0.189,<0>  ,0.0128,<0>  ,0.607,<0>  ,0.62,<0>  ,18.2,<0>  ,
cbmocnut  ,P,09/29/2009 9:00,1,1,1,1,,0.0039,<0>  ,0.015,<0>  ,0.0068,<0>  ,0.335,<0>  ,0.342,<0>  ,49.1,<0>  ,
cbmocnut  ,P,09/29/2009 9:01,1,1,1,2,,0.0036,<0>  ,0.01,<0>  ,0.0067,<0>  ,0.436,<0>  ,0.443,<0>  ,39.0,<0>  ,
cbmocnut  ,P,10/13/2009 7:30,1,1,1,1,,0.0029,<0>  ,0.006,<-4> [SBL] ,0.0059,<0>  ,0.157,<0>  ,0.163,<0>  ,46.5,<0>  ,
cbmocnut  ,P,10/28/2009 7:30,1,1,1,1,,0.0032,<0>  ,0.066,<0>  ,0.0075,<0>  ,0.978,<0>  ,0.986,<0>  ,4.4,<0>  ,
cbmocnut  ,P,10/28/2009 7:31,1,1,1,2,,0.0045,<0>  ,0.063,<0>  ,0.0083,<0>  ,0.99,<0>  ,0.998,<0>  ,5.3,<0>  ,
cbmocnut  ,P,12/01/2009 10:30,1,1,1,1,,0.0049,<0>  ,0.033,<0>  ,0.0073,<0>  ,1.213,<0>  ,1.22,<0>  ,55.7,<0>  ,
cbmocnut  ,P,12/01/2009 10:31,1,1,1,2,,0.0059,<0>  ,0.034,<0>  ,0.0077,<0>  ,1.252,<0>  ,1.26,<0>  ,58.7,<0>  ,
cbmocnut  ,P,03/11/2010 8:45,1,1,1,1,,0.0032,<0>  ,0.036,<0>  ,0.0103,<0>  ,1.72,<0>  ,1.73,<0>  ,21.9,<0>  ,
cbmocnut  ,P,03/11/2010 8:46,1,1,1,2,,0.0027,<0>  ,0.04,<0>  ,0.0105,<0>  ,1.7,<0>  ,1.71,<0>  ,20.8,<0>  ,
cbmocnut  ,P,04/07/2010 7:15,1,1,1,1,,0.0033,<0>  ,0.019,<0>  ,0.0163,<0>  ,1.984,<0>  ,2.0,<0>  ,13.4,<0>  ,
cbmocnut  ,P,04/26/2010 11:00,1,1,1,1,,0.0034,<0>  ,0.099,<0>  ,0.0196,<0>  ,1.62,<0>  ,1.64,<0>  ,9.6,<0>  ,
cbmocnut  ,P,04/26/2010 11:01,1,1,1,2,,0.0038,<0>  ,0.095,<0>  ,0.0193,<0>  ,1.641,<0>  ,1.66,<0>  ,8.5,<0>  ,
cbmocnut  ,P,05/06/2010 7:45,1,1,1,1,,0.0027,<0>  ,0.037,<0>  ,0.031,<0>  ,1.259,<0>  ,1.29,<0>  ,32.7,<0>  ,
cbmocnut  ,P,05/20/2010 7:15,1,1,1,1,,0.0031,<0>  ,0.067,<0>  ,0.03,<0>  ,1.16,<0>  ,1.19,<0>  ,45.4,<0>  ,
cbmocnut  ,P,05/20/2010 7:16,1,1,1,2,,0.0036,<0>  ,0.07,<0>  ,0.0258,<0>  ,1.164,<0>  ,1.19,<0>  ,43.8,<0>  ,
cbmocnut  ,P,06/01/2010 12:15,1,1,1,1,,0.0037,<0>  ,0.054,<0>  ,0.0403,<0>  ,1.05,<0>  ,1.09,<0>  ,41.1,<0>  ,
cbmocnut  ,P,06/16/2010 12:15,1,1,1,1,,0.0029,<0>  ,0.006,<0>  ,0.0006,<0>  ,0.003,<0>  ,0.003,<0>  ,70.8,<0>  ,
cbmocnut  ,P,06/16/2010 12:16,1,1,1,2,,0.0052,<0>  ,0.006,<0>  ,0.0006,<0>  ,0.004,<0>  ,0.004,<0>  ,71.4,<0>  ,
cbmocnut  ,P,07/06/2010 7:30,1,1,1,1,,0.0095,<0>  ,0.012,<0>  ,0.001,<0>  ,0.002,<0>  ,0.003,<0>  ,110.1,<0>  ,
cbmocnut  ,P,07/20/2010 8:15,1,1,1,1,,0.0043,<0>  ,0.079,<0>  ,0.0221,<0>  ,0.226,<0>  ,0.248,<0>  ,53.4,<0>  ,
cbmocnut  ,P,07/20/2010 8:16,1,1,1,2,,0.0043,<0>  ,0.08,<0>  ,0.0213,<0>  ,0.239,<0>  ,0.26,<0>  ,47.3,<0>  ,
cbmocnut  ,P,08/04/2010 7:45,1,1,1,1,,0.0039,<0>  ,0.02,<0>  ,,<-2> (CSM) ,,<-2> [GCM] ,,<-2> (CSM) ,74.8,<0>  ,
cbmocnut  ,P,08/19/2010 8:30,1,1,1,1,,0.0035,<0>  ,0.011,<0>  ,0.014,<0>  ,0.164,<0>  ,0.178,<0>  ,90.8,<0>  ,
cbmocnut  ,P,08/19/2010 8:31,1,1,1,2,,0.0033,<0>  ,0.012,<0>  ,0.0144,<0>  ,0.163,<0>  ,0.177,<0>  ,72.1,<0>  ,
cbmocnut  ,P,09/02/2010 7:15,1,1,1,1,,0.0039,<0>  ,0.018,<0>  ,0.0006,<0>  ,0.005,<0>  ,0.006,<0>  ,95.6,<0>  ,
cbmocnut  ,P,09/16/2010 7:15,1,1,1,1,,0.0038,<0>  ,0.006,<0>  ,0.0024,<0>  ,0.0,<0>  ,0.003,<0>  ,84.4,<0>  ,
cbmocnut  ,P,09/28/2010 11:30,1,1,1,1,,0.0048,<0>  ,0.022,<0>  ,0.0021,<0>  ,0.042,<0>  ,0.044,<0>  ,103.1,<0>  ,
cbmocnut  ,P,09/28/2010 11:31,1,1,1,2,,0.0057,<0>  ,0.02,<0>  ,0.0052,<0>  ,0.036,<0>  ,0.041,<0>  ,103.6,<0>  ,
cbmocnut  ,P,10/18/2010 7:45,1,1,1,1,,0.0046,<1> [SRD] ,0.012,<0>  ,0.0092,<0>  ,0.283,<0>  ,0.292,<0>  ,68.1,<0>  ,
cbmocnut  ,P,10/18/2010 7:46,1,1,1,2,,0.0092,<1> [SRD] ,0.009,<0>  ,0.0098,<0>  ,0.31,<0>  ,0.32,<0>  ,63.4,<0>  ,
cbmocnut  ,P,11/03/2010 7:15,1,1,1,1,,0.0045,<0>  ,0.028,<0>  ,0.0036,<0>  ,0.163,<0>  ,0.167,<0>  ,57.1,<0>  ,
cbmocnut  ,P,11/18/2010 8:45,1,1,1,1,,0.0022,<0>  ,0.038,<0>  ,0.0061,<0>  ,0.538,<0>  ,0.544,<0>  ,51.3,<0>  ,
cbmocnut  ,P,11/18/2010 8:46,1,1,1,2,,0.0031,<0>  ,0.04,<0>  ,0.0049,<0>  ,0.56,<0>  ,0.565,<0>  ,50.7,<0>  ,
cbmocnut  ,P,12/06/2010 11:15,1,1,1,1,,0.0054,<0>  ,0.185,<0>  ,0.0087,<0>  ,1.041,<0>  ,1.05,<0>  ,5.0,<0>  ,
cbmocnut  ,P,12/06/2010 11:16,1,1,1,2,,0.0041,<0>  ,0.159,<0>  ,0.0085,<0>  ,0.992,<0>  ,1.0,<0>  ,5.0,<0>  ,
cbmocnut  ,P,03/29/2011 9:45,1,1,1,1,,0.0049,<0>  ,0.023,<0>  ,0.008,<0>  ,1.292,<0>  ,1.3,<0>  ,16.6,<0>  ,
cbmocnut  ,P,03/29/2011 9:46,1,1,1,2,,0.0028,<0>  ,0.023,<0>  ,0.0079,<0>  ,1.262,<0>  ,1.27,<0>  ,15.5,<0>  ,
cbmocnut  ,P,04/12/2011 9:30,1,1,1,1,,0.003,<0>  ,0.032,<0>  ,0.0112,<0>  ,1.359,<0>  ,1.37,<0>  ,23.5,<0>  ,
cbmocnut  ,P,04/26/2011 7:15,1,1,1,1,,0.0071,<0>  ,0.02,<0>  ,0.0142,<0>  ,1.496,<0>  ,1.51,<0>  ,17.6,<0>  ,
cbmocnut  ,P,04/26/2011 7:16,1,1,1,2,,0.0078,<0>  ,0.026,<0>  ,0.0143,<0>  ,1.476,<0>  ,1.49,<0>  ,15.0,<0>  ,
cbmocnut  ,P,05/10/2011 7:15,1,1,1,1,,0.0039,<0>  ,0.013,<0>  ,0.0097,<0>  ,0.967,<0>  ,0.977,<0>  ,11.8,<0>  ,
cbmocnut  ,P,05/24/2011 7:15,1,1,1,1,,0.0063,<0>  ,0.094,<0>  ,0.0241,<0>  ,1.096,<0>  ,1.12,<0>  ,21.4,<0>  ,
cbmocnut  ,P,05/24/2011 7:16,1,1,1,2,,0.0085,<0>  ,0.084,<0>  ,0.0241,<0>  ,1.086,<0>  ,1.11,<0>  ,21.4,<0>  ,
cbmocnut  ,P,06/08/2011 7:45,1,1,1,1,,0.0036,<0>  ,0.04,<0>  ,0.0088,<0>  ,0.308,<0>  ,0.317,<0>  ,33.6,<0>  ,
cbmocnut  ,P,06/23/2011 7:15,1,1,1,1,,0.004,<0>  ,0.018,<0>  ,0.0084,<0>  ,0.271,<0>  ,0.279,<0>  ,40.9,<0>  ,
cbmocnut  ,P,06/23/2011 7:16,1,1,1,2,,0.0059,<0>  ,0.031,<0>  ,0.0088,<0>  ,0.272,<0>  ,0.281,<0>  ,40.9,<0>  ,
cbmocnut  ,P,07/07/2011 7:15,1,1,1,1,,0.0039,<0>  ,0.061,<0>  ,0.0077,<0>  ,0.021,<0>  ,0.029,<0>  ,23.8,<0>  ,
cbmocnut  ,P,07/26/2011 10:15,1,1,1,1,,0.0058,<0>  ,0.029,<0>  ,0.0027,<0>  ,0.008,<0>  ,0.011,<0>  ,27.8,<0>  ,
cbmocnut  ,P,07/26/2011 10:16,1,1,1,2,,0.0064,<0>  ,0.03,<0>  ,0.0028,<0>  ,0.006,<0>  ,0.009,<0>  ,20.6,<0>  ,
cbmocnut  ,P,08/09/2011 7:45,1,1,1,1,,0.0032,<0>  ,0.023,<0>  ,0.001,<0>  ,0.006,<0>  ,0.007,<0>  ,18.2,<0>  ,
cbmocnut  ,P,08/23/2011 8:00,1,1,1,1,,0.0049,<0>  ,0.043,<0>  ,0.0141,<0>  ,0.201,<0>  ,0.215,<0>  ,7.8,<0>  ,
cbmocnut  ,P,08/23/2011 8:01,1,1,1,2,,0.0059,<0>  ,0.055,<0>  ,0.0135,<0>  ,0.182,<0>  ,0.196,<0>  ,7.8,<0>  ,
cbmocnut  ,P,09/06/2011 7:30,1,1,1,1,,0.0041,<0>  ,0.064,<0>  ,0.0079,<0>  ,0.336,<0>  ,0.344,<0>  ,22.0,<0>  ,
cbmocnut  ,P,09/20/2011 7:00,1,1,1,1,,0.0036,<0>  ,0.038,<0>  ,0.0065,<0>  ,0.942,<0>  ,0.948,<0>  ,23.1,<0>  ,
cbmocnut  ,P,09/20/2011 7:01,1,1,1,2,,0.0043,<0>  ,0.036,<0>  ,0.0065,<0>  ,0.93,<0>  ,0.937,<0>  ,23.5,<0>  ,
cbmocnut  ,P,10/06/2011 7:15,1,1,1,1,,0.0036,<0>  ,0.037,<0>  ,0.0079,<0>  ,0.924,<0>  ,0.932,<0>  ,13.9,<0>  ,
cbmocnut  ,P,10/20/2011 7:30,1,1,1,1,,0.0046,<0>  ,0.043,<0>  ,0.0133,<0>  ,0.917,<0>  ,0.93,<0>  ,40.0,<0>  ,
cbmocnut  ,P,10/20/2011 7:31,1,1,1,2,,0.0036,<0>  ,0.041,<0>  ,0.0124,<0>  ,0.953,<0>  ,0.965,<0>  ,40.6,<0>  ,
cbmocnut  ,P,11/03/2011 7:30,1,1,1,1,,0.0031,<0>  ,0.046,<0>  ,0.0067,<0>  ,1.173,<0>  ,1.18,<0>  ,13.4,<0>  ,
cbmocnut  ,P,11/21/2011 8:15,1,1,1,1,,0.0056,<0>  ,0.066,<0>  ,0.0099,<0>  ,1.52,<0>  ,1.53,<0>  ,20.8,<0>  ,
cbmocnut  ,P,11/21/2011 8:16,1,1,1,2,,0.0028,<0>  ,0.064,<0>  ,0.0095,<0>  ,1.57,<0>  ,1.58,<0>  ,17.6,<0>  ,
cbmocnut  ,P,12/06/2011 8:45,1,1,1,1,,0.0035,<0>  ,0.064,<0>  ,0.0078,<0>  ,0.472,<-3> [GCR] ,0.48,<-3> [SRD] ,15.5,<0>  ,
cbmocnut  ,P,12/06/2011 8:46,1,1,1,2,,0.0036,<0>  ,0.063,<0>  ,0.0083,<0>  ,1.562,<-3> [GCR] ,1.57,<-3> [SRD] ,12.3,<0>  ,
cbmocnut  ,P,12/19/2011 8:30,1,1,1,1,,0.0036,<0>  ,0.074,<0>  ,0.0052,<0>  ,1.805,<0>  ,1.81,<0>  ,7.5,<0>  ,
cbmocnut  ,P,03/19/2012 8:15,1,1,1,1,,0.0064,<0>  ,0.092,<0>  ,0.0215,<0>  ,1.518,<0>  ,1.54,<0>  ,21.9,<0>  ,
cbmocnut  ,P,03/19/2012 8:16,1,1,1,2,,0.0036,<0>  ,0.079,<0>  ,0.0223,<0>  ,1.468,<0>  ,1.49,<0>  ,21.4,<0>  ,
cbmocnut  ,P,04/03/2012 10:30,1,1,1,1,,0.003,<0>  ,0.015,<0>  ,0.0184,<0>  ,1.342,<0>  ,1.36,<0>  ,32.8,<0>  ,
cbmocnut  ,P,04/17/2012 10:15,1,1,1,1,,0.0098,<0>  ,0.014,<0>  ,0.019,<0>  ,0.484,<0>  ,0.503,<0>  ,76.4,<0>  ,
cbmocnut  ,P,04/17/2012 10:16,1,1,1,2,,0.0037,<0>  ,0.015,<0>  ,0.0186,<0>  ,0.476,<0>  ,0.495,<0>  ,69.4,<0>  ,
cbmocnut  ,P,05/01/2012 9:30,1,1,1,1,,0.0043,<0>  ,0.036,<0>  ,0.0123,<0>  ,0.625,<0>  ,0.637,<0>  ,49.7,<0>  ,
cbmocnut  ,P,05/16/2012 9:30,1,1,1,1,,0.0034,<0>  ,0.064,<0>  ,0.0268,<0>  ,0.834,<0>  ,0.861,<0>  ,33.5,<0>  ,
cbmocnut  ,P,05/16/2012 9:31,1,1,1,2,,0.0036,<0>  ,0.064,<0>  ,0.0254,<0>  ,0.908,<0>  ,0.933,<0>  ,32.4,<0>  ,
cbmocnut  ,P,05/31/2012 10:00,1,1,1,1,,0.0035,<0>  ,0.015,<0>  ,0.0158,<0>  ,0.147,<0>  ,0.163,<0>  ,50.2,<0>  ,
cbmocnut  ,P,06/15/2012 9:45,1,1,1,1,,0.0042,<0>  ,0.133,<0>  ,0.0173,<0>  ,0.536,<0>  ,0.553,<0>  ,39.0,<0>  ,
cbmocnut  ,P,06/28/2012 7:15,1,1,1,1,,0.0029,<0>  ,0.008,<0>  ,0.0007,<-4> [SBL] ,,<-4> [SCB] ,0.002,<0>  ,69.4,<0>  ,
cbmocnut  ,P,06/28/2012 7:16,1,1,1,2,,0.004,<0>  ,0.019,<0>  ,0.0007,<-4> [SBL] ,,<-4> [SCB] ,0.001,<0>  ,61.9,<0>  ,
cbmocnut  ,P,07/12/2012 7:30,1,1,1,1,,0.0041,<0>  ,0.009,<0>  ,0.0007,<0>  ,0.002,<0>  ,0.003,<0>  ,99.5,<0>  ,
cbmocnut  ,P,07/30/2012 9:45,1,1,1,1,,0.0147,<0>  ,0.024,<0>  ,0.0007,<0>  ,0.002,<0>  ,0.003,<0>  ,85.4,<0>  ,
cbmocnut  ,P,08/13/2012 8:30,1,1,1,1,,0.0022,<0>  ,0.011,<0>  ,0.0007,<-4> [SBL] ,,<-4> [SCB] ,0.019,<0>  ,85.4,<0>  ,
cbmocnut  ,P,08/28/2012 9:45,1,1,1,1,,0.0032,<0>  ,0.009,<0>  ,0.0007,<-4> [SBL] ,,<-4> [SCB] ,0.026,<0>  ,78.8,<0>  ,
cbmocnut  ,P,08/28/2012 9:46,1,1,1,2,,0.0036,<0>  ,0.008,<0>  ,0.0007,<-4> [SBL] ,,<-4> [SCB] ,0.007,<0>  ,75.4,<0>  ,
cbmocnut  ,P,09/11/2012 7:45,1,1,1,1,,0.0025,<0>  ,0.006,<0>  ,0.0007,<-4> [SBL] ,,<-4> [SCB] ,0.001,<0>  ,67.3,<0>  ,
cbmocnut  ,P,09/26/2012 10:00,1,1,1,1,,0.0044,<0>  ,0.01,<0>  ,0.0009,<0>  ,0.001,<0>  ,0.002,<0>  ,61.8,<0>  ,
cbmocnut  ,P,09/26/2012 10:01,1,1,1,2,,0.0072,<0>  ,0.019,<0>  ,0.0027,<0>  ,0.0,<0>  ,0.003,<0>  ,56.4,<0>  ,
cbmocnut  ,P,10/09/2012 7:45,1,1,1,1,,0.0042,<0>  ,0.019,<0>  ,0.001,<0>  ,0.013,<0>  ,0.014,<0>  ,103.6,<0>  ,
cbmocnut  ,P,10/25/2012 7:15,1,1,1,1,,0.0067,<0>  ,0.057,<0>  ,0.0062,<0>  ,0.031,<0>  ,0.037,<0>  ,104.7,<0>  ,
cbmocnut  ,P,10/25/2012 7:16,1,1,1,2,,0.0071,<0>  ,0.043,<0>  ,0.0146,<0>  ,0.045,<0>  ,0.06,<0>  ,86.0,<0>  ,
cbmocnut  ,P,11/08/2012 9:45,1,1,1,1,,0.007,<0>  ,0.271,<0>  ,0.0153,<0>  ,1.085,<0>  ,1.1,<0>  ,6.0,<0>  ,
